T;P;V
36;194;5
36;214;5
36;245;4
36;292;5
36;343;5
36;436;5
36;460;4
36;477;5
36;559;5
36;646;4
36;700;5
36;743;5
36;817;5
36;848;5
36;938;5
36;948;5
36;965;5
36;975;5
36;33;4
36;52;5
36;61;4
36;67;4
36;77;5
36;96;4
37;199;5
37;219;5
37;249;4
37;297;5
37;347;4
37;441;5
37;465;5
37;481;4
37;564;5
37;650;4
37;705;5
37;748;5
37;821;4
37;852;4
37;942;4
37;953;5
37;969;4
37;980;5
37;38;5
37;56;4
37;65;4
37;72;5
37;82;5
37;100;4
38;203;4
38;223;4
38;254;5
38;302;5
38;351;4
38;445;4
38;469;4
38;485;4
38;568;4
38;655;5
38;710;5
38;753;5
38;825;4
38;857;5
38;946;4
38;957;4
38;974;5
38;985;5
38;43;5
38;61;5
38;70;5
38;77;5
38;87;5
38;105;5
39;208;5
39;228;5
39;258;4
39;307;5
39;356;5
39;450;5
39;474;5
39;490;5
39;573;5
39;659;4
39;715;5
39;758;5
39;830;5
39;862;5
39;951;5
39;962;5
39;978;4
39;990;5
39;48;5
39;66;5
39;75;5
39;81;4
39;91;4
39;110;5
40;213;5
40;233;5
40;263;5
40;312;5
40;361;5
40;454;4
40;479;5
40;495;5
40;577;4
40;664;5
40;720;5
40;763;5
40;834;4
40;866;4
40;955;4
40;967;5
40;983;5
40;995;5
40;52;4
40;70;4
40;80;5
40;86;5
40;96;5
40;114;4
41;218;5
41;238;5
41;267;4
41;316;4
41;365;4
41;459;5
41;483;4
41;500;5
41;582;5
41;668;4
41;725;5
41;767;4
41;839;5
41;871;5
41;959;4
41;972;5
41;988;5
41;999;4
41;57;5
41;75;5
41;84;4
41;90;4
41;101;5
41;119;5
42;223;5
42;243;5
42;272;5
42;321;5
42;369;4
42;463;4
42;488;5
42;505;5
42;586;4
42;672;4
42;729;4
42;772;5
42;844;5
42;875;4
42;964;5
42;977;5
42;993;5
42;4;5
42;61;4
42;79;4
42;88;4
42;95;5
42;106;5
42;124;5
43;228;5
43;247;4
43;276;4
43;326;5
43;374;5
43;467;4
43;493;5
43;510;5
43;591;5
43;677;5
43;734;5
43;777;5
43;849;5
43;880;5
43;968;4
43;981;4
43;998;5
43;9;5
43;65;4
43;84;5
43;93;5
43;100;5
43;110;4
43;129;5
44;233;5
44;251;4
44;280;4
44;331;5
44;379;5
44;472;5
44;497;4
44;515;5
44;596;5
44;682;5
44;739;5
44;782;5
44;854;5
44;885;5
44;973;5
44;986;5
44;3;5
44;14;5
44;69;4
44;88;4
44;97;4
44;105;5
44;115;5
44;134;5
45;237;4
45;256;5
45;285;5
45;336;5
45;384;5
45;477;5
45;502;5
45;520;5
45;601;5
45;687;5
45;744;5
45;786;4
45;858;4
45;889;4
45;978;5
45;991;5
45;8;5
45;19;5
45;74;5
45;93;5
45;102;5
45;110;5
45;119;4
45;139;5
46;242;5
46;261;5
46;290;5
46;341;5
46;389;5
46;482;5
46;506;4
46;524;4
46;606;5
46;692;5
46;749;5
46;790;4
46;862;4
46;893;4
46;983;5
46;995;4
46;12;4
46;24;5
46;78;4
46;97;4
46;106;4
46;115;5
46;124;5
46;144;5
47;247;5
47;265;4
47;295;5
47;346;5
47;393;4
47;487;5
47;511;5
47;528;4
47;611;5
47;697;5
47;754;5
47;795;5
47;867;5
47;898;5
47;987;4
47;999;4
47;16;4
47;28;4
47;82;4
47;102;5
47;110;4
47;120;5
47;128;4
47;149;5
48;252;5
48;269;4
48;300;5
48;351;5
48;398;5
48;491;4
48;516;5
48;533;5
48;615;4
48;701;4
48;759;5
48;800;5
48;872;5
48;903;5
48;991;4
48;4;5
48;21;5
48;33;5
48;87;5
48;107;5
48;115;5
48;125;5
48;132;4
48;154;5
49;257;5
49;273;4
49;305;5
49;356;5
49;403;5
49;496;5
49;521;5
49;537;4
49;620;5
49;705;4
49;763;4
49;805;5
49;876;4
49;908;5
49;996;5
49;9;5
49;26;5
49;38;5
49;92;5
49;112;5
49;120;5
49;129;4
49;137;5
49;159;5
50;261;4
50;277;4
50;310;5
50;360;4
50;408;5
50;500;4
50;525;4
50;541;4
50;625;5
50;710;5
50;768;5
50;809;4
50;881;5
50;913;5
50;1;5
50;14;5
50;31;5
50;43;5
50;96;4
50;116;4
50;125;5
50;134;5
50;142;5
50;164;5
51;265;4
51;281;4
51;315;5
51;365;5
51;413;5
51;505;5
51;530;5
51;546;5
51;629;4
51;715;5
51;773;5
51;814;5
51;886;5
51;917;4
51;6;5
51;18;4
51;36;5
51;47;4
51;101;5
51;121;5
51;130;5
51;139;5
51;147;5
51;169;5
52;270;5
52;285;4
52;320;5
52;370;5
52;418;5
52;509;4
52;535;5
52;550;4
52;634;5
52;719;4
52;777;4
52;819;5
52;890;4
52;922;5
52;11;5
52;23;5
52;40;4
52;52;5
52;105;4
52;125;4
52;134;4
52;143;4
52;152;5
52;174;5
53;275;5
53;290;5
53;325;5
53;374;4
53;423;5
53;514;5
53;539;4
53;554;4
53;639;5
53;723;4
53;782;5
53;823;4
53;895;5
53;927;5
53;16;5
53;28;5
53;45;5
53;56;4
53;109;4
53;129;4
53;139;5
53;147;4
53;156;4
53;179;5
54;280;5
54;294;4
54;330;5
54;379;5
54;428;5
54;519;5
54;544;5
54;558;4
54;644;5
54;728;5
54;787;5
54;828;5
54;899;4
54;932;5
54;20;4
54;33;5
54;50;5
54;61;5
54;114;5
54;133;4
54;143;4
54;152;5
54;161;5
54;184;5
55;284;4
55;298;4
55;335;5
55;384;5
55;433;5
55;524;5
55;549;5
55;563;5
55;649;5
55;733;5
55;792;5
55;833;5
55;903;4
55;936;4
55;25;5
55;37;4
55;54;4
55;66;5
55;119;5
55;138;5
55;148;5
55;156;4
55;165;4
55;188;4
56;288;4
56;302;4
56;340;5
56;389;5
56;438;5
56;529;5
56;553;4
56;567;4
56;654;5
56;738;5
56;796;4
56;837;4
56;908;5
56;940;4
56;29;4
56;42;5
56;59;5
56;71;5
56;124;5
56;143;5
56;153;5
56;161;5
56;170;5
56;192;4
57;292;4
57;306;4
57;345;5
57;394;5
57;443;5
57;534;5
57;558;5
57;571;4
57;658;4
57;743;5
57;801;5
57;841;4
57;913;5
57;944;4
57;33;4
57;46;4
57;63;4
57;76;5
57;129;5
57;148;5
57;157;4
57;166;5
57;174;4
57;196;4
58;297;5
58;310;4
58;350;5
58;399;5
58;448;5
58;539;5
58;562;4
58;576;5
58;663;5
58;748;5
58;806;5
58;846;5
58;918;5
58;949;5
58;38;5
58;50;4
58;68;5
58;81;5
58;134;5
58;152;4
58;162;5
58;171;5
58;178;4
58;201;5
59;302;5
59;314;4
59;354;4
59;404;5
59;453;5
59;544;5
59;566;4
59;581;5
59;668;5
59;753;5
59;811;5
59;851;5
59;922;4
59;954;5
59;42;4
59;54;4
59;72;4
59;86;5
59;139;5
59;156;4
59;167;5
59;176;5
59;183;5
59;205;4
60;307;5
60;319;5
60;358;4
60;408;4
60;457;4
60;549;5
60;571;5
60;586;5
60;673;5
60;757;4
60;816;5
60;856;5
60;927;5
60;959;5
60;47;5
60;59;5
60;77;5
60;91;5
60;143;4
60;160;4
60;172;5
60;181;5
60;188;5
60;210;5
61;311;4
61;324;5
61;362;4
61;412;4
61;462;5
61;554;5
61;576;5
61;591;5
61;678;5
61;761;4
61;820;4
61;860;4
61;931;4
61;964;5
61;51;4
61;63;4
61;81;4
61;95;4
61;148;5
61;165;5
61;177;5
61;186;5
61;193;5
61;215;5
62;315;4
62;328;4
62;367;5
62;416;4
62;466;4
62;558;4
62;581;5
62;596;5
62;682;4
62;766;5
62;825;5
62;865;5
62;935;4
62;969;5
62;55;4
62;67;4
62;86;5
62;100;5
62;153;5
62;170;5
62;181;4
62;190;4
62;198;5
62;220;5
63;320;5
63;333;5
63;371;4
63;421;5
63;471;5
63;563;5
63;586;5
63;600;4
63;687;5
63;771;5
63;830;5
63;870;5
63;940;5
63;974;5
63;60;5
63;71;4
63;90;4
63;104;4
63;158;5
63;175;5
63;185;4
63;194;4
63;203;5
63;224;4
64;324;4
64;338;5
64;375;4
64;426;5
64;476;5
64;567;4
64;591;5
64;605;5
64;692;5
64;776;5
64;834;4
64;875;5
64;945;5
64;978;4
64;65;5
64;76;5
64;94;4
64;108;4
64;163;5
64;180;5
64;190;5
64;199;5
64;208;5
64;229;5
65;328;4
65;343;5
65;380;5
65;431;5
65;481;5
65;572;5
65;596;5
65;609;4
65;696;4
65;781;5
65;838;4
65;880;5
65;950;5
65;983;5
65;69;4
65;81;5
65;99;5
65;112;4
65;168;5
65;185;5
65;194;4
65;203;4
65;213;5
65;234;5
66;332;4
66;348;5
66;385;5
66;436;5
66;486;5
66;576;4
66;600;4
66;614;5
66;701;5
66;785;4
66;843;5
66;884;4
66;955;5
66;987;4
66;73;4
66;86;5
66;104;5
66;117;5
66;173;5
66;190;5
66;199;5
66;208;5
66;218;5
66;238;4
67;337;5
67;352;4
67;390;5
67;441;5
67;491;5
67;581;5
67;605;5
67;619;5
67;706;5
67;790;5
67;848;5
67;889;5
67;960;5
67;992;5
67;78;5
67;91;5
67;109;5
67;122;5
67;177;4
67;195;5
67;203;4
67;212;4
67;222;4
67;243;5
68;342;5
68;356;4
68;394;4
68;446;5
68;496;5
68;585;4
68;609;4
68;623;4
68;711;5
68;795;5
68;853;5
68;893;4
68;964;4
68;997;5
68;82;4
68;95;4
68;114;5
68;127;5
68;181;4
68;200;5
68;208;5
68;217;5
68;226;4
68;247;4
69;346;4
69;360;4
69;399;5
69;450;4
69;501;5
69;589;4
69;614;5
69;628;5
69;716;5
69;800;5
69;858;5
69;898;5
69;969;5
69;1;4
69;87;5
69;100;5
69;119;5
69;132;5
69;186;5
69;205;5
69;213;5
69;221;4
69;230;4
69;252;5
70;351;5
70;365;5
70;404;5
70;455;5
70;506;5
70;594;5
70;618;4
70;633;5
70;721;5
70;805;5
70;863;5
70;903;5
70;973;4
70;5;4
70;92;5
70;104;4
70;124;5
70;137;5
70;191;5
70;210;5
70;218;5
70;226;5
70;235;5
70;256;4
71;356;5
71;370;5
71;409;5
71;460;5
71;511;5
71;599;5
71;623;5
71;637;4
71;726;5
71;810;5
71;868;5
71;908;5
71;978;5
71;9;4
71;96;4
71;109;5
71;128;4
71;142;5
71;195;4
71;215;5
71;223;5
71;231;5
71;239;4
71;260;4
72;361;5
72;374;4
72;413;4
72;465;5
72;516;5
72;604;5
72;627;4
72;642;5
72;731;5
72;815;5
72;873;5
72;913;5
72;983;5
72;13;4
72;100;4
72;114;5
72;133;5
72;147;5
72;200;5
72;220;5
72;228;5
72;236;5
72;243;4
72;265;5
73;365;4
73;378;4
73;417;4
73;470;5
73;521;5
73;608;4
73;632;5
73;647;5
73;736;5
73;820;5
73;878;5
73;918;5
73;988;5
73;17;4
73;104;4
73;119;5
73;138;5
73;151;4
73;205;5
73;225;5
73;232;4
73;241;5
73;248;5
73;269;4
74;369;4
74;382;4
74;421;4
74;474;4
74;526;5
74;612;4
74;636;4
74;652;5
74;740;4
74;825;5
74;883;5
74;923;5
74;993;5
74;22;5
74;108;4
74;123;4
74;143;5
74;155;4
74;210;5
74;230;5
74;236;4
74;246;5
74;253;5
74;273;4
75;373;4
75;387;5
75;426;5
75;478;4
75;530;4
75;617;5
75;641;5
75;657;5
75;745;5
75;830;5
75;888;5
75;928;5
75;998;5
75;27;5
75;113;5
75;128;5
75;147;4
75;160;5
75;215;5
75;235;5
75;240;4
75;250;4
75;258;5
75;278;5
76;377;4
76;391;4
76;430;4
76;482;4
76;534;4
76;622;5
76;646;5
76;662;5
76;750;5
76;835;5
76;893;5
76;933;5
76;3;5
76;32;5
76;118;5
76;133;5
76;151;4
76;164;4
76;220;5
76;239;4
76;245;5
76;254;4
76;263;5
76;283;5
77;381;4
77;396;5
77;435;5
77;487;5
77;539;5
77;626;4
77;651;5
77;667;5
77;755;5
77;839;4
77;898;5
77;938;5
77;8;5
77;37;5
77;123;5
77;138;5
77;156;5
77;168;4
77;225;5
77;243;4
77;250;5
77;259;5
77;267;4
77;288;5
78;385;4
78;400;4
78;439;4
78;491;4
78;543;4
78;631;5
78;656;5
78;671;4
78;760;5
78;844;5
78;903;5
78;943;5
78;13;5
78;42;5
78;127;4
78;143;5
78;160;4
78;173;5
78;230;5
78;247;4
78;254;4
78;263;4
78;271;4
78;293;5
79;390;5
79;405;5
79;444;5
79;496;5
79;547;4
79;636;5
79;661;5
79;675;4
79;765;5
79;848;4
79;907;4
79;947;4
79;17;4
79;47;5
79;131;4
79;148;5
79;164;4
79;177;4
79;235;5
79;251;4
79;259;5
79;268;5
79;275;4
79;297;4
80;394;4
80;410;5
80;449;5
80;500;4
80;551;4
80;641;5
80;665;4
80;679;4
80;769;4
80;852;4
80;912;5
80;951;4
80;22;5
80;52;5
80;136;5
80;152;4
80;169;5
80;182;5
80;239;4
80;255;4
80;264;5
80;272;4
80;280;5
80;302;5
81;398;4
81;415;5
81;454;5
81;504;4
81;556;5
81;645;4
81;669;4
81;684;5
81;774;5
81;857;5
81;917;5
81;956;5
81;26;4
81;56;4
81;141;5
81;157;5
81;174;5
81;187;5
81;243;4
81;259;4
81;268;4
81;277;5
81;285;5
81;307;5
82;402;4
82;419;4
82;459;5
82;509;5
82;561;5
82;650;5
82;674;5
82;689;5
82;779;5
82;861;4
82;921;4
82;960;4
82;31;5
82;60;4
82;146;5
82;162;5
82;179;5
82;192;5
82;247;4
82;263;4
82;273;5
82;282;5
82;289;4
82;312;5
83;406;4
83;423;4
83;464;5
83;514;5
83;566;5
83;655;5
83;679;5
83;694;5
83;783;4
83;865;4
83;925;4
83;965;5
83;35;4
83;64;4
83;151;5
83;166;4
83;184;5
83;196;4
83;252;5
83;267;4
83;277;4
83;287;5
83;294;5
83;317;5
84;410;4
84;428;5
84;468;4
84;518;4
84;570;4
84;660;5
84;684;5
84;699;5
84;787;4
84;870;5
84;930;5
84;970;5
84;40;5
84;68;4
84;156;5
84;171;5
84;189;5
84;201;5
84;256;4
84;272;5
84;282;5
84;291;4
84;298;4
84;321;4
85;414;4
85;432;4
85;472;4
85;522;4
85;575;5
85;665;5
85;689;5
85;704;5
85;791;4
85;875;5
85;934;4
85;974;4
85;45;5
85;73;5
85;161;5
85;176;5
85;194;5
85;206;5
85;261;5
85;277;5
85;287;5
85;296;5
85;302;4
85;325;4
86;419;5
86;436;4
86;476;4
86;527;5
86;580;5
86;670;5
86;694;5
86;709;5
86;796;5
86;879;4
86;939;5
86;979;5
86;50;5
86;78;5
86;166;5
86;181;5
86;198;4
86;211;5
86;266;5
86;281;4
86;292;5
86;300;4
86;307;5
86;330;5
87;424;5
87;441;5
87;480;4
87;532;5
87;584;4
87;675;5
87;699;5
87;714;5
87;800;4
87;884;5
87;944;5
87;983;4
87;54;4
87;83;5
87;171;5
87;186;5
87;203;5
87;215;4
87;271;5
87;286;5
87;297;5
87;304;4
87;312;5
87;335;5
88;429;5
88;445;4
88;485;5
88;536;4
88;589;5
88;679;4
88;704;5
88;718;4
88;805;5
88;889;5
88;949;5
88;987;4
88;59;5
88;88;5
88;176;5
88;190;4
88;208;5
88;220;5
88;275;4
88;290;4
88;301;4
88;308;4
88;317;5
88;340;5
89;434;5
89;450;5
89;490;5
89;541;5
89;594;5
89;684;5
89;708;4
89;723;5
89;810;5
89;894;5
89;954;5
89;991;4
89;63;4
89;93;5
89;181;5
89;194;4
89;213;5
89;224;4
89;280;5
89;295;5
89;305;4
89;313;5
89;321;4
89;345;5
90;439;5
90;455;5
90;495;5
90;546;5
90;599;5
90;688;4
90;713;5
90;728;5
90;814;4
90;898;4
90;958;4
90;996;5
90;68;5
90;97;4
90;186;5
90;198;4
90;217;4
90;228;4
90;285;5
90;300;5
90;310;5
90;318;5
90;326;5
90;350;5
91;443;4
91;460;5
91;499;4
91;551;5
91;604;5
91;693;5
91;718;5
91;733;5
91;818;4
91;903;5
91;962;4
91;0;4
91;73;5
91;102;5
91;191;5
91;203;5
91;221;4
91;233;5
91;290;5
91;305;5
91;315;5
91;323;5
91;330;4
91;354;4
92;447;4
92;465;5
92;504;5
92;556;5
92;609;5
92;698;5
92;723;5
92;737;4
92;822;4
92;908;5
92;967;5
92;4;4
92;78;5
92;106;4
92;195;4
92;207;4
92;226;5
92;238;5
92;295;5
92;309;4
92;320;5
92;328;5
92;335;5
92;359;5
93;452;5
93;470;5
93;508;4
93;561;5
93;614;5
93;703;5
93;728;5
93;741;4
93;826;4
93;913;5
93;971;4
93;9;5
93;83;5
93;111;5
93;199;4
93;211;4
93;231;5
93;242;4
93;299;4
93;314;5
93;325;5
93;332;4
93;340;5
93;364;5
94;456;4
94;475;5
94;512;4
94;565;4
94;619;5
94;708;5
94;733;5
94;745;4
94;831;5
94;918;5
94;976;5
94;13;4
94;88;5
94;116;5
94;204;5
94;216;5
94;236;5
94;246;4
94;304;5
94;319;5
94;329;4
94;337;5
94;344;4
94;368;4
95;461;5
95;479;4
95;517;5
95;570;5
95;624;5
95;712;4
95;738;5
95;749;4
95;836;5
95;923;5
95;980;4
95;17;4
95;92;4
95;120;4
95;209;5
95;220;4
95;240;4
95;251;5
95;308;4
95;324;5
95;333;4
95;342;5
95;349;5
95;373;5
96;466;5
96;484;5
96;522;5
96;575;5
96;629;5
96;716;4
96;743;5
96;754;5
96;841;5
96;928;5
96;985;5
96;21;4
96;97;5
96;124;4
96;213;4
96;225;5
96;244;4
96;256;5
96;313;5
96;329;5
96;338;5
96;347;5
96;354;5
96;377;4
97;471;5
97;489;5
97;526;4
