0	1	1.9058426239254749
0	2	3.7828335935258375
0	3	3.573533283576944
0	4	3.170667720860141
0	5	2.3680551236775464
0	6	3.572978891663393
0	7	3.835986274687566
0	8	1.1146571248730477
0	9	3.1545966168353363
0	10	3.3947188919760065
0	11	1.2389423184581796
0	12	1.8592584213097954
0	13	2.8308176891199923
0	14	3.52448828791295
0	15	3.285529242880039
0	16	3.361152159181112
0	17	2.5137608414921604
0	18	3.5810305855934046
0	19	2.9804764139835584
0	20	3.9324956575920402
0	21	3.615405689640279
0	22	3.705572485115696
0	23	2.2415234204718115
0	24	3.3676700221363367
0	25	3.7486470953218554
0	26	3.335169904970712
0	27	1.4734673871300727
0	28	4.050969943842804
0	29	2.209780802801979
0	30	1.4267832176325843
0	31	1.1288309498545377
0	32	0.9526433766660446
0	33	4.793092227781546
0	34	3.646352915466437
0	35	3.4005907168325953
0	36	1.7601636091481476
0	37	3.4702397591436807
0	38	1.4497138358993429
0	39	1.768481825678781
0	40	3.191467964191975
0	41	0.18833644268769087
0	42	4.338054331780861
0	43	2.9429563636309815
0	44	3.6310100249211827
0	45	3.4654182522109034
0	46	2.660344680455813
0	47	2.7284537003509786
0	48	3.5308251494969043
0	49	3.571988370820184
0	50	3.4399902789725827
0	51	3.321405436115912
0	52	3.2697123355363127
0	53	3.620406073278685
0	54	3.003060418303684
0	55	2.4599842111617947
0	56	3.301699786248686
0	57	2.905412194020038
0	58	2.8323108022433803
0	59	3.883224773365469
0	60	3.57419481820864
0	61	3.9069058750508394
0	62	1.3232816649613672
0	63	1.9527119629317073
0	64	3.4205487995090786
0	65	4.029892846139654
0	66	3.508677055773828
0	67	2.5603419115273978
0	68	3.2618224488205216
0	69	3.4707406871171367
0	70	2.7401763846424356
0	71	1.6208291081627562
0	72	3.38525085505954
0	73	4.216575440407872
0	74	1.5734710520687811
0	75	3.588151923498091
0	76	3.0972883609062265
0	77	1.7788602690507826
0	78	0.7978306244209451
0	79	2.610132622262883
0	80	3.9098475958336647
0	81	3.240830259291651
0	82	3.065087011573947
0	83	1.3578207422710236
0	84	1.5253505737697644
0	85	3.8204048377240127
0	86	3.7477183362292052
0	87	3.0907046757986807
0	88	3.850381893533701
0	89	4.051635789760741
0	90	2.7192291796160513
0	91	1.5706143639518588
0	92	2.9334269292585167
0	93	3.5153853974079996
0	94	3.1039454551184926
0	95	4.55455310949656
0	96	4.637271251633287
0	97	3.292426874439375
0	98	3.568184053523367
0	99	3.409938744775157
1	2	4.596818929993006
1	3	2.6764008752656787
1	4	2.950140245884638
1	5	0.7011661738516815
1	6	2.5409634641019254
1	7	4.010847988327117
1	8	2.213596411820366
1	9	2.133150207571663
1	10	2.319428437212998
1	11	2.82957906201735
1	12	0.9907641426187671
1	13	3.4669951614574965
1	14	2.4167891972681153
1	15	2.231669573349459
1	16	2.3866036215298108
1	17	1.4796288747781714
1	18	2.78228758309896
1	19	1.7884605832121105
1	20	3.8776403510024844
1	21	3.4854080095160733
1	22	4.351162960778811
1	23	1.8834905260140429
1	24	3.0354452067099453
1	25	2.675457987662808
1	26	2.248200768890512
1	27	1.1015989373440782
1	28	3.0642191877892118
1	29	0.6495764952496854
1	30	2.7161770239613845
