0	1	5.084381891841052
0	2	10.082311312508343
0	3	9.523468735599538
0	4	8.45671409825283
0	5	10.201078380457686
0	6	9.515431196029693
0	7	8.41077279410128
0	8	9.073704695108633
0	9	2.934005969962761
0	10	6.292874994873732
0	11	3.311090567747432
0	12	4.972266962951868
0	13	7.578572954519923
0	14	9.4322408965485
0	15	8.801814464245377
0	16	8.98882424496446
0	17	6.713688414810149
0	18	9.569263330335401
0	19	7.971054189978074
0	20	10.525259177212797
0	21	9.628446474848975
0	22	9.913836546728747
0	23	9.007501154670782
0	24	8.901247486911297
0	25	10.0322859909576
0	26	3.9493848336503734
0	27	3.8168920682059833
0	28	5.9060204387690725
0	29	10.819447756884296
0	30	3.0287537923634584
0	31	2.553847896261846
0	32	12.799021286508829
0	33	9.766019287571227
0	34	4.719677654999885
0	35	9.25960016639896
0	36	4.706666184600809
0	37	9.087829412136879
0	38	3.8917258837585296
0	39	5.997458437724949
1	2	12.248965542914037
1	3	7.117771389006191
1	4	7.852075169835251
1	5	10.659244007477398
1	6	6.75100530844661
1	7	5.68774539523562
1	8	6.169798599891103
1	9	5.8876232211124515
1	10	1.901494857368445
1	11	7.552835725595945
1	12	2.5870558248887217
1	13	9.245487281126287
1	14	6.465237516581659
1	15	5.976399374519637
1	16	6.3837970564978805
1	17	3.9242328651641154
1	18	7.430466472420149
1	19	4.783303368271134
1	20	10.37433575273776
1	21	9.26501806073793
1	22	11.623330384346897
1	23	8.103717678172078
1	24	6.003348763809092
1	25	7.153964635147271
1	26	2.932510986274608
1	27	7.255928526040257
1	28	1.7225823472243627
1	29	8.183568878612906
1	30	5.323704156059991
1	31	3.8438534481893925
1	32	12.744614972117178
1	33	6.817197753515772
1	34	1.1264754799393508
1	35	6.297000641537616
1	36	5.872300982718972
1	37	8.262201225152765
1	38	3.018028199595319
1	39	5.016706310734709
2	3	9.146371192699673
2	4	6.112020966067374
2	5	3.821686724974517
2	6	9.76727558308341
2	7	9.54394535830422
2	8	9.920662091853789
2	9	7.242976400256938
2	10	11.67553673304685
2	11	7.191659086701068
2	12	9.843792979581565
2	13	3.018088514463316
2	14	10.10056941800722
2	15	9.748303513145654
2	16	9.40946210062908
2	17	9.697642476797034
2	18	8.688407123029425
2	19	10.221324820265913
2	20	5.071634122957818
2	21	5.481757843693353
2	22	1.1364745790283668
2	23	6.526540123184672
2	24	9.881812025952765
2	25	10.093994593615133
2	26	9.320584302562068
2	27	6.29516797291446
2	28	13.910693876547619
2	29	9.882190466555848
2	30	7.455441085973123
2	31	8.883025706678708
2	32	5.5736188688060855
2	33	10.149392831081602
2	34	12.823458070369561
2	35	10.055672909119721
2	36	6.393992151149488
2	37	6.3797431333024965
2	38	13.26849648525893
2	39	7.699542862434748
3	4	3.0498868190188886
3	5	5.772179090600176
3	6	0.6932962530762841
3	7	1.4363936544214015
3	8	1.158639056557121
3	9	7.654657870731645
3	10	5.37482962106821
3	11	9.511047684105684
3	12	5.0021782891970386
3	13	6.717617345822739
3	14	1.1122538508168538
3	15	1.223193709353711
3	16	0.7504135208166455
3	17	3.238159488275262
3	18	0.523004704151199
3	19	2.4240124279994832
3	20	4.801894066432162
3	21	3.874194746141818
3	22	8.080931817204105
3	23	2.6364547751693452
3	24	1.262217561870482
3	25	0.9513528766681433
3	26	5.720097670023336
3	27	8.381432965366006
3	28	8.63252025393074
3	29	1.3032539558614142
3	30	7.076080687430237
3	31	6.969641088603467
3	32	6.711410274652408
3	33	1.0305583927207462
3	34	8.216545456222654
3	35	1.1680552064525036
3	36	5.70791590021996
3	37	2.7986262116126204
3	38	9.868508061174436
3	39	3.6113114146342156
4	5	3.0516777592808175
4	6	3.6558414343275407
4	7	3.5274188120621783
4	8	3.828030555302293
4	9	5.925944813349138
4	10	6.593903756628379
4	11	7.463633870260851
4	12	5.284436126414609
4	13	3.727229245900642
4	14	3.9911577573819814
4	15	3.67818963395561
4	16	3.3079070973809794
4	17	4.258078498646512
4	18	2.62563080195614
4	19	4.35871521317709
4	20	2.5259292454441877
4	21	1.4129797739854224
4	22	5.071283263010297
4	23	0.6505212298878779
4	24	3.805425623027448
4	25	4.0011993615092845
4	26	5.42858998984722
4	27	6.227088787238354
4	28	9.558288502633028
4	29	3.9560665702674807
4	30	5.529923625068304
4	31	6.0819079016641275
4	32	4.894006211262584
4	33	4.039476055461242
4	34	8.782686994260454
4	35	3.953386995946454
4	36	3.8548912541000036
